uid,lot_title,lot_url,full_cost,avg_resell_price,net_profit,percentage_profit
17,3Dconnexion CadMouse Wireless Mouse Bluetooth+USB Optical 7200 DPI Right-Hand,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-0fa44db0-a90d-49aa-8893-af6201606d95,44.4,20.5,-39.416,-88.77477477477477
289,"Red Wing Heritage Leather Belt Black 96503 Herren, 32 inch/90cm",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3908d1ed-8de5-4a5c-ae6c-af620161a536,44.4,75.08,15.164000000000001,34.15315315315316
222,Miller 1032872 Duraflex H-Design Size 2 2pt Full Body Harness 2 Loops,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-cf78b9f1-cb79-4047-8d15-af620161581a,44.4,77.84,17.924000000000007,40.36936936936939
295,Vivienne Westwood Womens Mini Bas Relief Pearl Choker,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-cec2265b-d38c-4f12-bace-af620161ac8e,44.4,73.98,14.064000000000007,31.67567567567569
57,"WACOM CDS-610G Bamboo Folio Smartpad, Small",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-a043901f-ac27-43dd-9191-af6201609a5a,44.4,22.22,-37.696,-84.9009009009009
188,"Worcester Bosch Easycontrol Smart Thermostat, White, 7736701341",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-91d235de-c8ac-4f52-beb7-af62016130e5,44.4,113.73,53.814000000000014,121.20270270270275
44,"Microsoft Surface Pro Type Cover, Black, Model 1725",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-a811d125-894b-4a99-a38c-af6201608bc2,44.4,37.38,-22.535999999999994,-50.75675675675675
46,"Siemens Simatic PDM V9.1 Update 6, 6ES7658-3GX68-0YT8, Software with Licence",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-400522db-9a18-4de8-a3a7-af6201608e1f,44.4,279.56,219.644,494.6936936936937
60,Western Digital Blue SN550 1TB M.2-2280 SSD. Box damaged,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-f025cc97-5035-4e2b-9f77-af6201609dc2,44.4,84.13,24.214,54.53603603603604
233,Poultry Kit Automatic Chicken Flap Door Opening,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-ef531c09-5b72-420d-9de6-af6201616484,44.4,41.83,-18.086,-40.734234234234236
117,Kala Learn To Play Ukulele Starter Kit,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-2406a198-5589-4528-8d75-af620160df2d,44.4,43.02,-16.895999999999994,-38.05405405405404
79,Canon 0481C002 Exv51 Black Toner,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-d55b2ec9-aaea-44ec-ad36-af620160b380,44.4,97.72,37.804,85.14414414414415
247,"Gladwell Gecko Robot Window Cleaner, White",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-6d571c83-744a-4a2f-8edd-af620161748e,51.8,51.0,-17.351999999999997,-33.49806949806949
297,"Five Honor Band 5 Smart Wristbands, AMOLED Display",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-6ffcbd27-d1f0-49ae-96a5-af620161aed3,51.8,23.09,-45.262,-87.37837837837839
249,Hisar Teos 8 Piece Pot Set,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-b11b7e6e-e3ce-4d81-a398-af62016176d4,51.8,57.95,-10.401999999999994,-20.08108108108107
77,Xerox WorkCentre 5845/5855 1 Staple Cartridge,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-9a5fd02e-5306-4cba-b5be-af620160b100,51.8,17.5,-50.852,-98.16988416988417
282,"Ralph Lauren Womens Reversible Leather Bag, Tan, Orange",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-da86d27d-cc8f-4382-9bef-af6201619c5e,51.8,76.22,7.868000000000002,15.189189189189195
135,Twelve 3D Fabric Paints Permanent T-Shirt Clothes Crafts Assorted Colours Glitter,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-c1f56991-14a5-4b61-9eb2-af620160f38d,51.8,10.0,-58.352,-112.64864864864865
283,"Ralph Lauren Womens Reversible Small Tote Bag, Tan",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-78bdee35-bcde-43e3-8afa-af6201619d85,51.8,64.59,-3.7619999999999942,-7.262548262548252
71,Original Meto Classic M Price Gun Kit,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-77af9c1c-7b00-4335-85bf-af620160a9fd,51.8,28.79,-39.562,-76.37451737451737
140,Forty-five Digital Avengers Watches,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-45384e99-47b2-44b6-b32f-af620160f9b9,51.8,15.55,-52.802,-101.93436293436294
148,"Oakley SI Street Trolley Bags 2.0, Dark Brush",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-eece653e-79b5-4287-a933-af62016102c0,51.8,17.0,-51.352,-99.13513513513513
260,Twelve Sabre Bamboo Bottle Opener,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-11846145-7da3-4d74-8c60-af620161833e,51.8,38.24,-30.111999999999995,-58.131274131274125
36,"HID ICLASS SE RP10 Reader, HID Prox Osdp Black Mobile Ready – Pin Header, 900PMPTEKEA007",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-c47d8b49-417c-438e-a693-af62016082e5,51.8,58.59,-9.761999999999993,-18.845559845559833
76,"Xerox Staples Type XF, 008R13041",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-e573923a-7806-44bc-85b6-af620160afde,51.8,62.59,-5.761999999999994,-11.123552123552113
281,"Ralph Lauren Womens Reversible Faux Leather Bag, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-85b912b7-3683-4e68-9912-af6201619b37,59.2,55.05,-21.738000000000007,-36.719594594594604
149,"Rimowa Original Cabin Suitcase Cover, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-32fdb371-1672-4010-a867-af62016103e3,59.2,584.13,507.342,856.9966216216216
61,"Western Digital WD Gold Data Centre Hard Drive 4TB, WD4003FRYZ",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-71e78e15-2481-4db6-b1bf-af6201609ee0,59.2,81.14,4.351999999999995,7.351351351351343
24,Corsair HX 750W PSU,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3fcc32e5-7b72-4acf-97fb-af620160755e,59.2,54.81,-21.978,-37.125
37,"HP USB-C Mini Dock, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-1577cbfe-2313-44f3-be3c-af62016083fa,59.2,73.53,-3.2580000000000044,-5.503378378378385
41,"iFixit Pro Tech Toolkit, Opening Tools, Opening Picks, Bit Driver Kit",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-46dfee3d-8bea-4cec-b46c-af6201608864,59.2,64.58,-12.208000000000007,-20.62162162162163
66,"Benq Mobiuz 1ms IPS 144Hz Gaming Monitor, EX2510, Dark Grey",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-8010071f-a9a6-4f4a-92d0-af620160a46c,59.2,210.91,134.12199999999999,226.5574324324324
80,"Canon 055 H High Yield Toner Cartridge, Cyan",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-bbed39cc-a02b-410b-ace3-af620160b491,59.2,81.95,5.161999999999997,8.71959459459459
299,"Six Honor Band 5 Smart Wristbands, AMOLED Display",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-ace309c8-cb4b-4810-898b-af620161b10f,59.2,24.16,-52.62800000000001,-88.89864864864866
130,Vandoren Optimum TL3 Tenor Saxophone Mouthpiece,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-04802de4-c81e-4fbd-89b5-af620160eda3,59.2,57.0,-19.788000000000004,-33.425675675675684
103,"Ricoh Toner Cartridge, Yellow, No Box, C8003, Yellow",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-91d0b38e-e331-4aec-b475-af620160ce83,66.6,56.22,-29.003999999999998,-43.549549549549546
181,Ideal Logic RF 7 Day Electronic Programmable Room Stat,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-a4c44f89-87f1-4c14-9e47-af6201612921,66.6,85.29,0.06600000000001138,0.0990990990991162
58,"WACOM Intuos CTL-6100WLK-N 8"" Graphics Tablet",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-6ede5814-2aae-4a56-bfcd-af6201609b65,66.6,63.77,-21.453999999999994,-32.2132132132132
49,"Toshiba HDD Hard Drive, N300 8TB NAS",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-deb86943-613a-44f6-83e0-af620160918b,66.6,95.37,10.146000000000008,15.234234234234249
292,"Four Disney Cinderella Blue Star Pendants, Silver",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-27acd60c-b7ff-481a-9507-af620161a8c8,74.0,18.59,-75.07,-101.44594594594594
18,Alcatel-Lucent OmniTouch 8128 WLAN Handset,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-dcb35341-cf0a-4747-a679-af6201606ec1,74.0,18.68,-74.98,-101.32432432432432
185,"Ten iDesign Plastic Soap Savers, Holder Tray, Clear, 12 pieces per pack",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-80bf9d73-790f-4df9-a8e5-af6201612d99,74.0,10.43,-83.23,-112.47297297297298
228,"Thirteen Tourit Cooler Backpack 30 Cans Lightweight Insulated Backpack, Light Grey",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-ca66accc-e904-4590-bc36-af6201615efc,74.0,40.61,-53.050000000000004,-71.6891891891892
119,"Seymour Duncan SSL-1 California 50s Set. Box damaged, not tested",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-9a53b420-96bf-45c2-b2fe-af620160e163,74.0,65.85,-27.81000000000001,-37.581081081081095
108,"Logitech G920 Driving Force Racing Wheel For PC & XB1, EU PLUG, Box Slightly Damaged",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-bad0973f-7eeb-40f8-9a68-af620160d548,81.4,141.28,39.18399999999999,48.13759213759212
253,One Hundred Packs of JDT40 Window Snowflake Decals,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-b91f3842-68c5-4bfd-ab8b-af6201617b4b,88.8,3.52,-107.012,-120.509009009009
169,Honeywell Home Evohome Connected Modulation Pack ATP951M3118,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-84658363-43fa-4216-82c4-af6201611b61,96.2,207.79,88.82199999999999,92.33056133056131
217,"Henny Penny Blower Motor, 200-240V, 50/60HZ, 3000RPM, 80821",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-2dc3a1c3-4a8a-494f-b354-af6201615268,96.2,12.66,-106.308,-110.50727650727652
47,"Ten Perixx Periboard-517 Waterproof /Dustproof Keyboards, IP 65",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-a419915d-781d-4a44-ba15-af6201608f50,96.2,110.12,-8.848,-9.1975051975052
226,"Taiga Bivy Bag 3.0, Olive Green",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-e20f54a3-2554-473d-8fe4-af6201615cb7,96.2,115.19,-3.7780000000000076,-3.927234927234935
53,"Two Compulocks items to include 1x Rokku Surface Go Enclosure, Black 510GROK and 1x Compulocks Unive",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-540ebc4f-83c0-422e-953c-af62016095f5,103.6,20.0,-107.404,-103.67181467181467
99,HP LaserJet CF303AH Magneta. Box damaged,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-bc5a3ea7-3fd6-42fc-a63c-af620160ca14,111.0,79.73,-56.11,-50.549549549549546
25,"Corsair TBT100 Thunderbolt 3 Dock, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3ebb8c6d-545e-48c5-acc9-af62016076af,111.0,93.16,-42.68000000000001,-38.45045045045046
28,"Five Juiced Systems BizHUB USB-C Multiport Gigabit HDMI Hub, Silver",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-6be31548-a0d2-478d-bced-af62016079fa,111.0,16.03,-119.81,-107.93693693693693
263,"URBANARA Folingo Cashmere Blanket, Cream/Black, Raspberry Rose Edge, Size 140x200 cm",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-9ecfad0b-9879-4d36-a5a4-af62016186b0,111.0,127.26,-8.579999999999997,-7.729729729729727
88,"Four Xerox WorkCentre 6605, Xerox Phaser 6600 Genuine Metered Toner Cartridge, Yellow, Black, Magent",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-f8f6d132-cde9-4a8f-8054-af620160bde6,118.4,38.14,-106.13600000000001,-89.6418918918919
114,Gator GRC-Studio4GO-W ATA Style Case with Wheels for 4U Rack Mount Recording Device/Laptop,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-f0c4df54-95f1-41c4-92cd-af620160dbd2,118.4,128.02,-16.256,-13.729729729729728
5,"FLYCAM Basic Flowline Body Mount Support Vest with 180° Rotation for Camera, Camcorder & 3-Axis Gimb",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-97a43d25-6c4e-4733-b457-af620160601a,133.2,219.5,58.352000000000004,43.80780780780781
35,"G-Technology G-Drive 4TB External Hard Drive, Thunderbolt 3, USB 3.1",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-9f609b53-c1ae-43fb-a4cc-af62016081b9,133.2,64.69,-96.458,-72.41591591591592
101,"Katurn Performance Konica Minolta TN514 Toner Value Pack, Black, Yellow, Cyan, Magenta",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-1dd92417-e5e9-4126-bcd5-af620160cc2a,133.2,239.54,78.392,58.852852852852855
251,Nine Rolls Of Ralph Lauren Signature Papers II Egarton Plaid Wallpaper PRL017/15,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-754879f7-09bb-455b-b1f0-af6201617922,148.0,48.98,-129.04000000000002,-87.1891891891892
69,"DoorBird D101S IP Video Door Intercom Wi-Fi, LAN, Outdoor panel, Silver",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-11e5b790-65bb-4759-8576-af620160a7c6,162.8,109.86,-85.03200000000001,-52.23095823095824
109,Logitech G923 Steering Wheel for PS4,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-4c4d7a2f-80d8-420b-8108-af620160d64f,162.8,180.12,-14.772000000000013,-9.073710073710082
64,"Forty-six JETech Protective Cases, For Galaxy Tab S5E, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-51423213-add8-4dac-9f01-af620160a23e,177.6,15.61,-196.154,-110.44707207207207
147,Twenty Four Celtic FC Bricks Trucks,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-6d1db8da-fcc1-4cb3-89cc-af62016101b0,177.6,8.25,-203.514,-114.59121621621622
275,"Twenty Liewood Dante Beach Sets, Sea Creature, Sea Blue Multi Mix",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-dc167bb7-43a5-4825-be73-af6201619470,177.6,21.0,-190.764,-107.41216216216216
70,"DoorBird D1101V Aufputz IP video door intercom Wi-Fi, LAN Outdoor panel V2A stainless steel",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-42caed97-699d-4eb1-b9b3-af620160a8df,192.4,184.26,-44.37600000000002,-23.064449064449075
22,"BenQ X-Sign Card 5-yr Basic, 5J.F1T14.016 4718755078880",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-c8a7cbf0-ae6a-4cae-937a-af6201607339,192.4,32.81,-195.82600000000002,-101.78066528066529
62,Xiaomi Mi Smart Compact Projector,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-68ead47c-5ef2-44ad-bb80-af6201609ff4,207.2,52.98,-192.528,-92.91891891891892
45,"PCAN-Explorer 6 Professional, Windows Software",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3531f28e-b8a6-47eb-a4c0-af6201608cda,207.2,97.36,-148.148,-71.5
120,"Shure SM7B Dynamic Studio Microphone, Black",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-d9e7bb59-7f94-46cb-87cb-af620160e27c,236.8,248.77,-30.482000000000006,-12.87246621621622
115,JBL EON ONE Pro All-In-One Portable PA System,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-cb2d0c5a-56d7-4009-9d24-af620160dd02,296.0,268.07,-78.67000000000002,-26.57770270270271
4,DJI RS 2 Professional 3 Axis Camera Stabilizer,https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-3779eebf-746b-4cfa-b715-af6201605f00,325.6,286.22,-94.26400000000001,-28.950859950859954
63,"Apple MacBook Pro 13 Inch, 8 Core CPU/8 Core GPU/16GB/1TB, Model A2338, Silver/Grey, Brand New. May",https://www.i-bidder.com/en-gb/auction-catalogues/vfauctions/catalogue-id-vf-auc10234/lot-2abbe9ba-a2a2-4ba6-8e69-af620160a11c,651.2,1097.0,345.33199999999994,53.03009828009827
